"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"BOLD_bin"	"SCFYMN"	"SKVHMG"	"SDD4G5"	"SFKMCD"	"SM6D3B"	"SQYDDG"	"SHLY4A"	"SKA8NJ"	"SASQEH"	"ST2SCC"	"SSJSP9"	"SZCD49"	"SK91LD"	"SQ1CGZ"	"SZNYJX"	"S6TGBG"	"SCECHR"	"SUNVYF"	"SWKRGL"	"SGZUHD"	"SUXVVU"	"SSY7BM"	"SNYBEM"	"SQQBCH"	"SUTTXP"	"S8APX1"	"SLWUQ2"	"S5MEZA"	"SY34ZS"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SCNXZK"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SBWPUY"	"SC1YIM"	"SACBBR"
"Psyllidae_cluster1"	"79780edde753f2a6320b7572d15de25f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla_X"	"BOLD:ADJ9967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster10"	"034d767d6386802f10b1f15317810075"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Chamaepsylla"	"Chamaepsylla hartigii"	"BOLD:ACL2850"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster12"	"31c17f66135b87a05f28d5a03e02e433"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"unclassified.Psyllidae"	"unclassified.Psyllidae"	"unclassified.Psyllidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster14"	"c6f5e7a6ff6d19e05b6703d4b03467ec"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"unclassified.Cacopsylla"	"unclassified.Cacopsylla"	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster2"	"b285cd47b81395be4bc41373a9c65c15"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Psylla"	"Psylla alni"	"BOLD:ADU2389"	0	0	0	0	0	0	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster22"	"7f72a2cb50032e3d78be247cdfd6b7ef"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla picta"	"BOLD:ADK6039"	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster3"	"6efeee52f57a79fad6b7f89bfd76205f"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla brunneipennis"	"BOLD:ACR1736"	0	0	0	0	0	0	0	0	0	0	0	115	0	3308	0	0	0	0	0	0	0	0	0	0	16057	0	0	26	0	0	0	29	0	0	0	0	0	0	0	0
"Psyllidae_cluster4"	"cd09a0d55be21ecdf3e4b7b4d3021563"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Psylla"	"Psylla betulae"	"BOLD:AEM4148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster5"	"baf21479d45549ca63a48ad6f8e53e33"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla myrtilli"	"BOLD:AAV0273"	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster6"	"d2bbcf28400ca85ba8825c127a89640d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla pruni"	"BOLD:ADK1519"	0	0	798	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster7"	"641bbcb2604a61ce06f32974d4a9b286"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Cacopsylla"	"Cacopsylla melanoneura"	"BOLD:ACR4979"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	780	0	0	0	0	0	0	0	0	0	0
"Psyllidae_cluster9"	"0ee65d69c373e41720f9d8bfefacfe13"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	"Baeopelma"	"Baeopelma foersteri"	"BOLD:ACV4988"	0	0	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster10"	"612e2d5c8dd93be486eca4ba2c836e58"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus aequus"	"BOLD:ACJ2622"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster106"	"54ffe39d77e259072be87f406a63d251"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"unclassified.Pteromalidae_XX"	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster11"	"917b8e4d56a2396cb17d5bd6c9aebe8f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Halticoptera"	"Halticoptera circulus"	"BOLD:ADL7255"	0	0	18	0	0	4	0	0	0	0	0	0	0	173	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster112"	"56542041a2abb064cca890bd676f2ae3"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pseudocatolaccus"	"Pseudocatolaccus_X"	"BOLD:ACJ5709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster119"	"d75de74cfe20e08891301e43426aa6a4"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Lamprotatus"	"Lamprotatus_X"	"BOLD:AAN7620"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster12"	"269d86df129f77bbeae3ca156e24d01a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus_X"	"BOLD:ABA5950"	0	0	0	0	0	0	0	55	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster13"	"8ccf025dd0f1f7e2e2125274568eae2f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalus"	"Pteromalus_X"	"BOLD:AAN8215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster137"	"6c3953ec86c5650e6e11990cc14c5ab2"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"unclassified.Pteromalidae_XX"	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster14"	"daf51d5eb3e6ed7c819cfa50c553d18e"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Homoporus"	"Homoporus luniger"	"BOLD:AAU8478"	0	0	0	0	0	0	0	100	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster15"	"9261154cd573f0f23d7d20fb975f011a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus amaenus"	"BOLD:ACF6347"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster16"	"f5063384bbf65ed6ad87edf0a1d147a6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Trichomalus"	"Trichomalus_X"	"BOLD:ADW4045"	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster17"	"88363ea5f3cf98fa16d876ea26af1365"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Semiotellus"	"Semiotellus laevicollis"	"BOLD:ADW1512"	0	0	0	46	0	0	52	166	0	0	0	0	0	0	0	0	0	76	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster18"	"c13e00a55833b0ea4bd61db4b1c1a9e3"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Miscogaster"	"Miscogaster maculata"	"BOLD:ACP8831"	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster185"	"946943c785c40083f1fc01bf608bbc5f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus xanthocerus"	"BOLD:ACB7880"	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster19"	"7a6d6a8e978e2e85142857c87c634633"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Stenomalina"	"Stenomalina_X"	"BOLD:AEB9239"	0	0	0	41	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster191"	"c0fe825365f8ff0290ea2f392b62e9c8"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:AEB8787"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster20"	"474763bb921de2f5d844ca7670e7517e"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pachyneuron"	"Pachyneuron groenlandicum"	"BOLD:ABV5321"	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster21"	"6a53ceee16fe9adfe5f25ebb51c8c3ae"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Trichomalus"	"Trichomalus helvipes"	"BOLD:ADT9190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster23"	"8260985914a70e009a858d989dd98a56"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACJ0607"	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster25"	"a96df6aad0b53a2f4c9f7cc621c6cdb1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus tibialis"	"BOLD:ACB8275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3226	0	0	0	0	0	0
"Pteromalidae_cluster253"	"8addbe9698cf21983259b9d7409d6fd0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster259"	"c3ea0326b7593c6c3762a99d90460664"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster26"	"92931aea314ef7a56b8d488645a250d0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Callitula"	"Callitula bicolor"	"BOLD:ADU9109"	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster289"	"99de078f4b99163db82fd114e05fea81"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster3"	"51010a6036786ab9ca8d3f2a8e414671"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:AEH2542"	0	0	0	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster30"	"e98c29e8a2ef5afff34ff74181fd93fb"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Holcaeus"	"Holcaeus_X"	"BOLD:ACI4514"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster31"	"ff0fb4ff2aea90d62eb94b5c087085d9"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster32"	"ed0f79f3deef2b9c5308bb81afeeb895"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Dibrachys"	"Dibrachys cavus"	"BOLD:ACW8495"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster36"	"bd0aa2fc3495d196fc938864523ff667"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	"unclassified.Pteromalidae"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster37"	"032f041e7ddd425c8eebc51eda434695"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACP4633"	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0
"Pteromalidae_cluster42"	"509bcb47e707eb9d90aed73259fe0131"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus_X"	"BOLD:AEB8870"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster44"	"f4a1bf696c37fd16a854bad8564d890b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Coruna"	"Coruna clavata"	"BOLD:ACJ0374"	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster46"	"90679d28ef653a3beb8ad8f03c94d699"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Psilonotus"	"Psilonotus hortensia"	"BOLD:AEB3584"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster49"	"7d5c51222e6404683ccafa08cc39c34c"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACY7147"	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster5"	"6527ba562e4164dbc112dc58aca8f866"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Mesopolobus"	"Mesopolobus nobilis"	"BOLD:ADX5198"	0	0	87	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster51"	"2f606d39c51490386a9d9bd6624586a0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Holcaeus"	"Holcaeus stenogaster"	"BOLD:ACP9118"	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster54"	"fefdbac6b498e7a5130d8ebc9199e5db"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ADX3559"	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster55"	"832ef46aa9d322d226f053ac50d13916"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Stenomalina"	"Stenomalina_X"	"BOLD:ACK1264"	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster60"	"7cf442916e33222860e545fc38a66ddd"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACR0841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster61"	"823cec66960b257636265b0164e46e03"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACP9122"	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster64"	"ba09a41b4160c38d8e4055cd642da95a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACP9221"	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster69"	"002aefb8c3659b791c11e87af666398a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACT8984"	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster8"	"9f831601a8ca5dfe451a430e7fa663cd"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACI8854"	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster82"	"d21d6f7a58cdddeb4cef2b02d886e863"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Homoporus"	"Homoporus_X"	"BOLD:AEB8482"	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster84"	"f0e8e5df565e2920c13baa393d663e63"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ABX3597"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster89"	"4ac84dbb888bbe617120b318e0e2cde3"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACO9030"	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pteromalidae_cluster94"	"148e61630ba579a2f06d9d65193c21c5"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Pteromalidae"	"Pteromalidae_X"	"Pteromalidae_XX"	"BOLD:ACU1909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pterophoridae_cluster3"	"60ef5d9ba7186dd845d1ed52fbb4f330"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pterophoridae"	"Platyptilia"	"Platyptilia calodactyla"	"BOLD:AAF4026"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pterophoridae_cluster4"	"1bfbde70c64ec87b0cc911a6832840f0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pterophoridae"	"Geina"	"Geina didactyla"	"BOLD:AAE0879"	0	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptiliidae_cluster1"	"542f3c55f1daa9580a0f01062ad6d906"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptiliidae"	"Acrotrichis"	"Acrotrichis cognata"	"BOLD:AAM7679"	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptiliidae_cluster4"	"ae388302a40d3a32e923c20166d5a23b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptiliidae"	"Ptenidium"	"Ptenidium nitidum"	"BOLD:AAO1030"	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptinidae_cluster1"	"34ba061e71f3125886dd93a51bb1e6a0"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptinidae"	"Ptinus"	"Ptinus rufipes"	"BOLD:AAP6061"	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ptinidae_cluster2"	"033783afb850c18de93f9fca812e94bb"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptinidae"	"Ptinus"	"Ptinus dubius"	"BOLD:ABU5781"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0
"Ptinidae_cluster4"	"05cc7cf1f1fc9f625c6f8aeb46b9ef35"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Ptinidae"	"Ptinus"	"Ptinus subpillosus"	"BOLD:ABX1060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
"Pygmephoridae_cluster11"	"e361e56d44116d16bd84816c3c54b40d"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Pygmephoridae"	"Pygmephoridae_X"	"Pygmephoridae_XX"	"BOLD:ACR4641"	0	0	0	0	0	0	0	6	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pygmephoridae_cluster2"	"2d28068abf9459c2ba31ccfa39812330"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Pygmephoridae"	"Pygmephoridae_X"	"Pygmephoridae_XX"	"BOLD:ACL9223"	0	0	0	8	0	0	14	40	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
