"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"SCFYMN"	"SKVHMG"	"SDD4G5"	"SFKMCD"	"SM6D3B"	"SQYDDG"	"SHLY4A"	"SKA8NJ"	"SASQEH"	"ST2SCC"	"SSJSP9"	"SZCD49"	"SK91LD"	"SQ1CGZ"	"SZNYJX"	"S6TGBG"	"SCECHR"	"SUNVYF"	"SWKRGL"	"SGZUHD"	"SUXVVU"	"SSY7BM"	"SNYBEM"	"SQQBCH"	"SUTTXP"	"S8APX1"	"SLWUQ2"	"S5MEZA"	"SY34ZS"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SCNXZK"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SBWPUY"	"SC1YIM"	"SACBBR"
"Ichneumonidae_cluster468"	"e832aac002ac7a5d1ecc69a977026113"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Saotis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster48"	"7091b516a573aeeb806bf37575a5428a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Ischnus"	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster489"	"3a12b75b1369ff39b43d4a6f682eb435"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Dentilabus"	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster492"	"ac63f69770daa99d8220fd0ffa6a8c41"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Eclytus"	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster5"	"0857d2d50369e37425e4fd8035a0fc4c"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Delomerista"	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	309	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster508"	"02433d601f1d2efcfbb47f4448510808"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Echthrus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4090	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster518"	"270bb0d175d7a23a4994b0649ed48790"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Aethecerus"	0	33	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster527"	"5d4a88098635832a78418aab810322f9"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Leptocampoplex"	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster537"	"e9072ee1239cb97937a564deb70f6552"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Batakomacrus"	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster541"	"9c7668f002a7a02e7a0bfdb48ff04417"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Barichneumon"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster559"	"eb87603d46ef7a137e53498a9527fd16"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Lathrostizus"	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster583"	"cba5bc0e7c2a8b834c1f443d821ad4b6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Meloboris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster588"	"15debbb16528c5f1f388fbed7fc38dc0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Idiolispa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster59"	"1972ae50a28175876cf0dd1a42b6f5d1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Agrothereutes"	0	0	33	0	630	0	0	0	0	0	0	79	459	0	0	100	0	0	0	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster60"	"f98973c61c8bb6d970b198f6165f3f8a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Erromenus"	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster604"	"754c487c6272d880dd0c6adf99f26d97"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Stenarella"	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster618"	"18d71df6c6e6710403c4b78df5babf13"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Hemiphanes"	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster63"	"a93639a6408ca684381be24f92242c3f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Acrolyta"	24	0	37	0	0	0	47	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster644"	"698328b69ae152faf5d81530350c7065"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Rhembobius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0
"Ichneumonidae_cluster659"	"f4ba7d33310e165644d95bda18ec9a38"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Lethades"	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster671"	"a62cc8616f40aec443059227c8415b48"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Sympherta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster683"	"553687d293a199f001158e8f79213293"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Dicaelotus"	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	160	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster691"	"bfbef8a104cf4276c5a26a204ddc7821"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Itoplectis"	0	3230	0	85	132	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster7"	"0542a5a6235a92b407c6fd72e43008ec"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Tromatobia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster712"	"a0888146bd63e4a38419a5e11a9d03ea"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Oedemopsis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster74"	"0f92ac63a8206ec36a072f9fec360003"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Casinaria"	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster770"	"31f9896a1684fd4a939fc4c8deb60918"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Heteropelma"	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster778"	"5ead37c0ff1b43b6b0fdd2b3fdd6ac30"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Chasmias"	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster812"	"ca236500a5a7123dfacbb2a1852a6ed6"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Centeterus"	0	0	0	0	0	13	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster843"	"a2ecaf509251ecbee0fba34c0ff7c449"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Orthizema"	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster87"	"3206508c298fc66a71fe1b695170376b"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Parmortha"	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster882"	"42ba5bf0337239a5b20bbdb80fac76b0"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Syndipnus"	0	0	0	0	0	0	0	0	0	0	0	894	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster901"	"14af5ecf749b70d2a2b7da70b336f729"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Thymaris"	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster951"	"611f11932471128e7c5f87cc9ff784ef"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Perilissus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster958"	"a8ef8084b8b44201cafba4485658b789"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Scirtetes"	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster972"	"731de53cbb6a8d572fe1d8d1d0ec94d8"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Synetaeris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2704	0	0	0	0	0	0	0	0
"Ichneumonidae_cluster979"	"60d9d5e728a642d3a1163e903f116a80"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Clypeoplex"	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Incurvariidae_cluster1"	"ba19ed2d5b71a24f5d06fa5fbb16d15c"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Incurvariidae"	"Incurvaria"	0	0	0	0	992	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Incurvariidae_cluster13"	"7b57dd25bff64d6fa45575dd945a8e5a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Incurvariidae"	"Lampronia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Incurvariidae_cluster14"	"f8a24173342a5677bfc3991e2fe2cb80"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Incurvariidae"	"Alloclemensia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isohypsibiidae_cluster1"	"682b8dfa5f3c790278db643d376b210d"	"Animalia"	"Tardigrada"	"Eutardigrada"	"Parachela"	"Isohypsibiidae"	"Dianea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
"Isotomidae_cluster15"	"86c8e7e18ca1044b4f91dd717a6884cd"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Isotomidae"	"Isotomiella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isotomidae_cluster4"	"5558bad02a4bf2f015b85608e97cf578"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Isotomidae"	"Isotoma"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isotomidae_cluster6"	"ecf55ec20f955f3a8a9c2b9232227efa"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Isotomidae"	"Anurophorus"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0
"Julidae_cluster1"	"a7be9c77cd3eb1df5bdaf12c3f69372d"	"Animalia"	"Arthropoda"	"Diplopoda"	"Julida"	"Julidae"	"Julus"	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Keroplatidae_cluster1"	"1173917a06658323b5ab514f65902050"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Keroplatidae"	"Orfelia"	0	2803	877	440	0	7316	0	0	0	0	0	0	0	0	0	79	0	0	0	0	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Keroplatidae_cluster20"	"1a4806db1bf114fff814f3f79db38982"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Keroplatidae"	"Macrocera"	0	0	0	0	0	0	0	0	0	0	58	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Keroplatidae_cluster3"	"12d46b1349e3181f6bae0ebbea83f3c6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Keroplatidae"	"Pyratula"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Keroplatidae_cluster30"	"81ddc8464750bd835da9a4db231e2eab"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Keroplatidae"	"unclassified.Keroplatidae"	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Keroplatidae_cluster5"	"643acd2911523a8245bba768a5a5752c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Keroplatidae"	"Neoplatyura"	0	0	0	0	0	0	10	0	0	0	96	0	0	0	0	0	0	32	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lachesillidae_cluster1"	"ff00c447eab9d25bd7916c5522bbb4e2"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Lachesillidae"	"Lachesilla"	0	0	2466	175	0	2185	0	54	0	0	0	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Latridiidae_cluster1"	"b07a3bb4a9aa60a1bb4af8d4bbb83941"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Latridiidae"	"Cortinicara"	0	301	203	162	16	360	0	1066	0	0	0	0	0	6	109	0	0	0	67	0	22	0	450	0	21	0	0	0	90	0	0	0	42	0	0	0	0	0	0	0
"Latridiidae_cluster11"	"0ae9e4f3985d7945f5e8ee544753011e"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Latridiidae"	"Enicmus"	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Latridiidae_cluster4"	"913b6e227402e759445678b8d36cf6d7"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Latridiidae"	"Cartodere"	0	0	0	0	0	8	0	11	0	81	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0
"Latridiidae_cluster5"	"caf246532a87c3bbb8ef2513e9e1f1ce"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Latridiidae"	"Corticarina"	0	0	0	0	11	0	0	0	0	0	4	0	0	15	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
"Latridiidae_cluster8"	"73ef91568d6a0944b0b9cf9f6d46448a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Latridiidae"	"Melanophthalma"	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster11"	"7aa15f520c9d6f0a5db0b11c4325cd07"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Meiosimyza"	0	0	0	0	0	2984	0	1415	0	1543	0	0	1356	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster14"	"542902e538e49debb05e539a4518b9af"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Sapromyza"	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster15"	"610d5106f69545b7506a29ef0c922de0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Cnemacantha"	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster18"	"9d97827aae79911af7439ef6d2a094c8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Lauxania"	0	0	0	267	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster2"	"98a0707485f5f52ae2395e8d5b920c40"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Minettia"	0	0	968	0	0	0	564	6801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster21"	"280adeab6b640cc467b08011b114f175"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Homoneura"	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster22"	"a45b416ad4d6b9764c87b20bf8795202"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Lauxaniidae_X"	0	0	0	0	0	0	1283	0	0	0	0	0	0	1244	0	0	130	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster3"	"4042275ef8ebce02ebc2100e659f55a7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Calliopum"	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lauxaniidae_cluster35"	"65b807df3c8946eb4fc3f5dca9dc8b87"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Lauxaniidae"	"Paralauxania"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leiodidae_cluster13"	"0696e112277b8432e4cb8544785a221a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Leiodidae"	"Ptomaphagus"	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leiodidae_cluster15"	"5458f374352d459d0cbc5d4744b6cc0e"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Leiodidae"	"Nargus"	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leiodidae_cluster31"	"1b799286a46db60cd2a82d1497e0f822"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Leiodidae"	"Leiodes"	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leiodidae_cluster4"	"f70e0fa410c335ab2a7e2390e7738555"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Leiodidae"	"Sciodrepoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptophlebiidae_cluster2"	"1645dc88a8adcb52ff5de41481ef1c7f"	"Animalia"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Leptophlebiidae"	"Paraleptophlebia"	0	0	0	0	0	0	29545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leuctridae_cluster3"	"0abd1a6d3705db0c7620d27c2869b2a1"	"Animalia"	"Arthropoda"	"Insecta"	"Plecoptera"	"Leuctridae"	"Leuctra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limnephilidae_cluster10"	"ea7693c9e860a6e735e55ca438c5f735"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0	0	0	0	5082	0	0	0	0	0	0	670	0	641	0	0	73	0	0	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limnephilidae_cluster25"	"790018f49ac9ab6dcb9511789ed99460"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Anabolia"	0	0	0	37	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limnephilidae_cluster26"	"0670c945fa279f1f673f58de473473cf"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Arctopora"	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limnephilidae_cluster31"	"3fec1718dfda9263be28d379fa085666"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Halesus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limnephilidae_cluster7"	"a6fd76b2638b818c2bba6d55451eedbf"	"Animalia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Limnephilidae"	"Rhadicoleptus"	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limoniidae_cluster103"	"a54c558088c138928b0ac0b25f44a517"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Limoniidae"	"Ormosia"	0	1009	0	408	11	30	1891	0	0	138	0	1249	126	0	2758	21103	0	386	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limoniidae_cluster12"	"710a2d32232aab73b13efcc4e652a3f0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Limoniidae"	"Cheilotrichia"	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Limoniidae_cluster14"	"0926f3c082dea98c438e09f8bfb661bf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Limoniidae"	"Phylidorea"	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
